year,month,date,customer_id,acquisition_channel,signup_source,region,customer_tier,plan_price,discount_rate,arpu,gross_margin,churn_rate,contract_length_months,marketing_spend
2023,5,May-23,2404,outbound_sales,mobile_app,Europe,Basic,64.56,0.1,64.43,0.81,0.0271,12,188.6
2023,5,May-23,2405,meta_ads,mobile_app,Europe,Enterprise,314.29,0,343.51,0.9,0.0211,12,328.5
2023,5,May-23,2406,google_ads,mobile_app,Africa,Pro,125.08,0.2,110.7,0.77,0.0838,1,367.69
2023,5,May-23,2407,meta_ads,partner,North America,Enterprise,342.61,0,327.83,0.81,0.0811,1,314.75
2023,5,May-23,2408,meta_ads,mobile_app,APAC,Basic,78.42,0.1,65.22,0.75,0.0192,12,357.05
2023,5,May-23,2409,google_ads,partner,LatAm,Basic,96.02,0,84.03,0.77,0.0186,12,393.52
2023,5,May-23,2410,organic_search,web,Middle East,Pro,161.69,0,173.03,0.8,0.0777,1,56.57
2023,5,May-23,2411,outbound_sales,partner,Middle East,Basic,73.05,0.2,62.48,0.81,0.0805,1,211.21
2023,5,May-23,2412,google_ads,mobile_app,Middle East,Pro,163.9,0.2,146.68,0.8,0.0227,12,434.52
2023,5,May-23,2413,google_ads,web,North America,Basic,71.97,0,72.21,0.86,0.0656,1,374.2
2023,5,May-23,2414,google_ads,mobile_app,North America,Enterprise,459.93,0,497.31,0.77,0.0843,1,407.23
2023,5,May-23,2415,outbound_sales,web,LatAm,Basic,70.05,0.1,71.74,0.8,0.0271,12,196.14
2023,5,May-23,2416,organic_search,mobile_app,APAC,Enterprise,312.11,0.1,257.9,0.88,0.0788,1,54.97
2023,5,May-23,2417,google_ads,partner,Middle East,Enterprise,347.17,0,338.91,0.87,0.0556,1,458.87
2023,5,May-23,2418,outbound_sales,partner,North America,Pro,135.11,0.1,115.1,0.8,0.0723,1,173.12
2023,5,May-23,2419,meta_ads,mobile_app,Europe,Enterprise,274.16,0.2,211.89,0.83,0.0938,1,357.59
2023,5,May-23,2420,meta_ads,partner,APAC,Enterprise,201.43,0.1,201.15,0.84,0.0608,1,326.84
2023,5,May-23,2421,organic_search,mobile_app,Europe,Basic,91.8,0,96.25,0.85,0.0107,12,48.56
2023,5,May-23,2422,meta_ads,mobile_app,APAC,Enterprise,411.69,0.1,342.19,0.83,0.0823,1,355.7
2023,5,May-23,2423,meta_ads,mobile_app,LatAm,Pro,131.04,0.1,117.76,0.89,0.0246,12,302.37
2023,5,May-23,2424,organic_search,partner,Europe,Enterprise,488.88,0.2,443.46,0.9,0.0234,12,53.02
2023,5,May-23,2425,organic_search,mobile_app,APAC,Enterprise,223.97,0,218.75,0.77,0.0297,12,45.31
2023,5,May-23,2426,google_ads,mobile_app,Europe,Basic,90.71,0.1,70.49,0.79,0.0962,1,419.41
2023,5,May-23,2427,meta_ads,partner,APAC,Enterprise,481.17,0.1,381.29,0.8,0.0906,1,320.23
2023,5,May-23,2428,google_ads,partner,Europe,Basic,79.96,0.1,62.55,0.8,0.0211,12,388.56
2023,5,May-23,2429,organic_search,web,North America,Pro,184.05,0.1,176.5,0.84,0.0827,1,52.33
2023,5,May-23,2430,outbound_sales,partner,North America,Pro,195.87,0,174.32,0.78,0.0159,12,171.28
2023,5,May-23,2431,meta_ads,web,North America,Enterprise,207.58,0.1,171.97,0.81,0.0276,12,345.47
2023,5,May-23,2432,meta_ads,mobile_app,Middle East,Basic,51.61,0.2,43.02,0.84,0.0954,1,318.39
2023,5,May-23,2433,google_ads,partner,APAC,Basic,83.19,0.1,70.59,0.88,0.0873,1,458.82
2023,5,May-23,2434,outbound_sales,web,APAC,Basic,67.73,0.1,53.9,0.77,0.0218,12,222.42
2023,5,May-23,2435,organic_search,mobile_app,Europe,Enterprise,324.35,0,287.41,0.77,0.0232,12,55.22
2023,5,May-23,2436,organic_search,mobile_app,North America,Basic,83.41,0,73.51,0.82,0.0691,1,45.28
2023,5,May-23,2437,meta_ads,mobile_app,Europe,Enterprise,354.92,0.1,364.3,0.77,0.0157,12,359.59
2023,5,May-23,2438,outbound_sales,web,APAC,Pro,119.18,0.2,105.44,0.78,0.0508,1,182.63
2023,5,May-23,2439,meta_ads,partner,Europe,Pro,127.49,0,136.85,0.86,0.028,12,394.74
2023,5,May-23,2440,meta_ads,mobile_app,Middle East,Pro,161.23,0.1,143.07,0.8,0.027,12,386.09
2023,5,May-23,2441,meta_ads,web,APAC,Enterprise,315.9,0,312.74,0.82,0.019,12,335.67
2023,5,May-23,2442,organic_search,mobile_app,Middle East,Pro,107.57,0.1,105.79,0.8,0.0878,1,43.59
2023,5,May-23,2443,outbound_sales,web,Europe,Pro,146.47,0.2,108.95,0.88,0.0199,12,226.22
2023,5,May-23,2444,organic_search,mobile_app,APAC,Pro,111.21,0,102.14,0.8,0.0953,1,55.99
2023,5,May-23,2445,outbound_sales,mobile_app,North America,Basic,60.08,0.1,48.71,0.83,0.061,1,213.25
2023,5,May-23,2446,meta_ads,mobile_app,North America,Basic,64.91,0.2,48.04,0.78,0.0712,1,311.73
2023,5,May-23,2447,organic_search,mobile_app,North America,Enterprise,280.67,0,284.84,0.85,0.0228,12,47.96
2023,5,May-23,2448,outbound_sales,web,APAC,Enterprise,222.63,0.1,185.27,0.79,0.0787,1,189.69
2023,5,May-23,2449,google_ads,partner,North America,Enterprise,444.78,0,442.34,0.76,0.0258,12,398.81
2023,5,May-23,2450,google_ads,mobile_app,APAC,Enterprise,315.61,0,345.36,0.87,0.0276,12,452.52
2023,5,May-23,2451,google_ads,partner,North America,Enterprise,497.66,0.1,415.06,0.79,0.0186,12,438.32
2023,5,May-23,2452,google_ads,web,LatAm,Basic,83.67,0.1,82.92,0.89,0.0125,12,413.59
2023,5,May-23,2453,google_ads,mobile_app,North America,Pro,189.87,0.1,175.75,0.88,0.0518,1,411.61
2023,6,Jun-23,2454,meta_ads,partner,Europe,Basic,70.6,0.1,56.36,0.87,0.0656,1,315.81
2023,6,Jun-23,2455,outbound_sales,partner,North America,Pro,117.28,0.1,93.56,0.78,0.0987,1,193.83
2023,6,Jun-23,2456,outbound_sales,partner,North America,Enterprise,221.24,0.1,222.5,0.75,0.0203,12,203.56
2023,6,Jun-23,2457,meta_ads,web,Europe,Enterprise,487.89,0,525.12,0.78,0.099,1,400.44
2023,6,Jun-23,2458,meta_ads,partner,Europe,Basic,83.95,0,74.77,0.87,0.0258,12,318.58
2023,6,Jun-23,2459,google_ads,web,Middle East,Basic,92.47,0,86.45,0.83,0.0907,1,430.36
2023,6,Jun-23,2460,google_ads,mobile_app,APAC,Enterprise,298.39,0,325.13,0.79,0.0192,12,433.89
2023,6,Jun-23,2461,organic_search,web,Middle East,Pro,151.75,0,132.02,0.83,0.0836,1,56.77
2023,6,Jun-23,2462,outbound_sales,partner,Europe,Enterprise,230.05,0,244.64,0.77,0.0519,1,171.07
2023,6,Jun-23,2463,meta_ads,mobile_app,North America,Pro,128.22,0.1,124.42,0.76,0.0637,1,338.04
2023,6,Jun-23,2464,google_ads,web,APAC,Basic,85.02,0,85.42,0.81,0.0107,12,442.74
2023,6,Jun-23,2465,organic_search,web,APAC,Pro,118.81,0,117.87,0.86,0.0247,12,56.38
2023,6,Jun-23,2466,outbound_sales,partner,North America,Enterprise,302.02,0.2,215.75,0.83,0.0519,1,172.16
2023,6,Jun-23,2467,outbound_sales,partner,Middle East,Pro,164.03,0,142.88,0.9,0.0137,12,210.74
2023,6,Jun-23,2468,google_ads,web,APAC,Enterprise,271.99,0.1,214.94,0.78,0.0959,1,349.37
2023,6,Jun-23,2469,outbound_sales,mobile_app,Europe,Basic,91.54,0.2,78.8,0.9,0.0293,12,212.44
2023,6,Jun-23,2470,google_ads,partner,Europe,Basic,67.15,0.2,51.48,0.87,0.0217,12,393.52
2023,6,Jun-23,2471,meta_ads,partner,LatAm,Enterprise,404.56,0.1,331.8,0.83,0.0279,12,380.42
2023,6,Jun-23,2472,meta_ads,mobile_app,Middle East,Basic,51.01,0.1,41.78,0.77,0.0152,12,327.39
2023,6,Jun-23,2473,meta_ads,partner,Europe,Enterprise,451.48,0.1,425.8,0.84,0.0601,1,325.6
2023,6,Jun-23,2474,google_ads,partner,Europe,Basic,76.66,0,74.33,0.86,0.0545,1,418.24
2023,6,Jun-23,2475,organic_search,mobile_app,North America,Enterprise,315.51,0.2,269.42,0.87,0.0286,12,53.55
2023,6,Jun-23,2476,google_ads,mobile_app,Europe,Enterprise,261.62,0.1,240.84,0.89,0.0845,1,409
2023,6,Jun-23,2477,google_ads,web,Middle East,Pro,157.55,0,158.18,0.77,0.0803,1,398.73
2023,6,Jun-23,2478,google_ads,web,North America,Pro,123.48,0,133.42,0.79,0.0762,1,356.18
2023,6,Jun-23,2479,google_ads,mobile_app,North America,Basic,90.66,0,82.22,0.8,0.0596,1,449.35
2023,6,Jun-23,2480,meta_ads,partner,Africa,Basic,65.52,0,67.26,0.78,0.0198,12,383.87
2023,6,Jun-23,2481,google_ads,mobile_app,APAC,Pro,195.6,0,192.64,0.83,0.016,12,361.82
2023,6,Jun-23,2482,organic_search,web,North America,Basic,57.99,0.1,53.87,0.75,0.0166,12,47.3
2023,6,Jun-23,2483,outbound_sales,partner,Middle East,Pro,117.72,0.2,107.46,0.86,0.0862,1,204.5
2023,6,Jun-23,2484,google_ads,web,North America,Basic,96.83,0,94.51,0.9,0.0244,12,407.52
2023,6,Jun-23,2485,outbound_sales,web,Europe,Pro,168.94,0.1,142.49,0.8,0.0159,12,203.77
2023,6,Jun-23,2486,organic_search,mobile_app,APAC,Pro,129.27,0.2,106.6,0.78,0.0641,1,47.35
2023,6,Jun-23,2487,meta_ads,mobile_app,North America,Basic,57.77,0,60.59,0.81,0.0171,12,368.24
2023,6,Jun-23,2488,outbound_sales,partner,Africa,Basic,59.81,0,55.86,0.75,0.0717,1,198.03
2023,6,Jun-23,2489,meta_ads,web,Europe,Pro,105.06,0.1,84.7,0.88,0.0212,12,321.06
2023,6,Jun-23,2490,google_ads,partner,Europe,Enterprise,217.03,0.2,154.91,0.77,0.0275,12,389.14
2023,6,Jun-23,2491,google_ads,partner,APAC,Enterprise,451.15,0.2,372.49,0.88,0.0554,1,351.11
2023,6,Jun-23,2492,meta_ads,partner,North America,Basic,65.63,0,61.9,0.88,0.0676,1,378.79
2023,6,Jun-23,2493,outbound_sales,partner,Africa,Enterprise,491.98,0.1,492.77,0.8,0.0539,1,185.47
2023,6,Jun-23,2494,outbound_sales,partner,LatAm,Basic,66.36,0.1,64.25,0.87,0.0965,1,222.05
2023,6,Jun-23,2495,outbound_sales,partner,North America,Pro,147.93,0.2,125.74,0.76,0.0223,12,184.02
2023,6,Jun-23,2496,google_ads,web,North America,Enterprise,465.5,0.1,478.96,0.79,0.0628,1,371.98
2023,6,Jun-23,2497,organic_search,web,APAC,Pro,104.16,0.2,71.99,0.88,0.0205,12,44.55
2023,6,Jun-23,2498,organic_search,partner,Middle East,Enterprise,345.56,0,336.3,0.88,0.0229,12,55.62
2023,6,Jun-23,2499,organic_search,partner,Africa,Basic,49.09,0.1,41.81,0.84,0.0658,1,47.75
2023,6,Jun-23,2500,google_ads,partner,Middle East,Pro,182.76,0.1,148.47,0.87,0.027,12,392
2023,6,Jun-23,2501,organic_search,partner,Europe,Basic,86.66,0.2,69.6,0.81,0.0186,12,50.51
2023,6,Jun-23,2502,outbound_sales,partner,North America,Pro,193.98,0.1,191.96,0.76,0.0951,1,202.45
2023,6,Jun-23,2503,google_ads,partner,North America,Enterprise,449.49,0,503.2,0.8,0.0711,1,360.62
2023,6,Jun-23,2504,organic_search,web,North America,Enterprise,350.87,0.2,279.77,0.87,0.0947,1,52.05
2023,6,Jun-23,2505,google_ads,web,Africa,Pro,172.78,0.2,120.38,0.88,0.0149,12,432.16
2023,6,Jun-23,2506,meta_ads,partner,North America,Pro,117.26,0.2,86.07,0.83,0.0255,12,302.01
2023,6,Jun-23,2507,organic_search,mobile_app,North America,Pro,117.13,0.2,93.65,0.88,0.0227,12,55.78
2023,6,Jun-23,2508,organic_search,web,Europe,Pro,142.8,0.2,121.75,0.77,0.0939,1,43.7
2023,6,Jun-23,2509,google_ads,mobile_app,LatAm,Basic,78.12,0.2,69.32,0.77,0.0165,12,411.19
2023,6,Jun-23,2510,meta_ads,partner,Africa,Enterprise,331.26,0,312.05,0.89,0.0994,1,336.61
2023,6,Jun-23,2511,meta_ads,partner,Europe,Enterprise,241.95,0.2,205.74,0.85,0.086,1,341.8
2023,6,Jun-23,2512,google_ads,partner,APAC,Enterprise,280.51,0.2,194.49,0.87,0.0791,1,393.25
2023,6,Jun-23,2513,organic_search,mobile_app,North America,Basic,88.51,0.1,69.52,0.82,0.0254,12,56.93
2023,6,Jun-23,2514,organic_search,mobile_app,LatAm,Enterprise,427.15,0.2,374.55,0.8,0.0892,1,49.32
2023,6,Jun-23,2515,google_ads,web,North America,Enterprise,374.84,0.2,273.48,0.8,0.0962,1,450.45
2023,6,Jun-23,2516,meta_ads,web,APAC,Enterprise,441.65,0.2,301.44,0.86,0.0558,1,361.09
2023,6,Jun-23,2517,outbound_sales,partner,North America,Basic,70.49,0,72.47,0.78,0.0716,1,177.32
2023,6,Jun-23,2518,organic_search,mobile_app,Europe,Enterprise,438.95,0,402.71,0.84,0.0247,12,51.81
2023,6,Jun-23,2519,meta_ads,partner,North America,Basic,55.67,0.2,46.83,0.76,0.0885,1,371.73
2023,6,Jun-23,2520,organic_search,mobile_app,Europe,Basic,73.61,0.1,74.15,0.75,0.0284,12,47.8
2023,6,Jun-23,2521,outbound_sales,partner,Europe,Pro,138.16,0.1,138.76,0.79,0.0192,12,186.43
2023,6,Jun-23,2522,organic_search,mobile_app,Europe,Enterprise,249.46,0.2,222.72,0.78,0.0986,1,48.09
2023,6,Jun-23,2523,google_ads,mobile_app,Middle East,Pro,103.28,0.2,94.25,0.87,0.052,1,458.25
2023,6,Jun-23,2524,google_ads,web,Europe,Enterprise,475.7,0.1,391.51,0.88,0.0117,12,443.47
2023,6,Jun-23,2525,meta_ads,partner,Europe,Pro,179.53,0,166.72,0.78,0.0781,1,298.93
2023,6,Jun-23,2526,outbound_sales,partner,North America,Enterprise,472.54,0,520.06,0.78,0.0935,1,214.78
2023,6,Jun-23,2527,outbound_sales,mobile_app,North America,Basic,64.94,0,70.12,0.82,0.0726,1,214.91
2023,6,Jun-23,2528,outbound_sales,web,North America,Enterprise,283.62,0,280.93,0.88,0.0966,1,207.84
2023,6,Jun-23,2529,google_ads,web,APAC,Basic,52.14,0.1,51.98,0.78,0.0955,1,452.6
2023,6,Jun-23,2530,google_ads,mobile_app,APAC,Enterprise,311.41,0,311.04,0.8,0.068,1,439.16
2023,6,Jun-23,2531,organic_search,web,Europe,Enterprise,241.74,0.1,216.78,0.87,0.0806,1,46.09
2023,6,Jun-23,2532,google_ads,mobile_app,Europe,Basic,81.69,0.2,59.15,0.79,0.0677,1,402.99
2023,6,Jun-23,2533,meta_ads,partner,Middle East,Enterprise,291.32,0,332.25,0.85,0.0214,12,343.97
2023,6,Jun-23,2534,meta_ads,partner,Africa,Basic,71.92,0.1,69.75,0.84,0.0594,1,334.02
2023,6,Jun-23,2535,organic_search,partner,North America,Basic,69.58,0.1,67.61,0.88,0.0168,12,49
2023,6,Jun-23,2536,organic_search,partner,Europe,Basic,55.53,0.1,49.71,0.76,0.0709,1,54.19
2023,6,Jun-23,2537,google_ads,partner,LatAm,Pro,184.93,0.1,145.95,0.86,0.0264,12,406.68
2023,6,Jun-23,2538,organic_search,partner,APAC,Pro,110.68,0,107.24,0.9,0.0627,1,43.84
2023,6,Jun-23,2539,organic_search,web,APAC,Enterprise,388.32,0.2,318.01,0.83,0.0743,1,55.07
2023,6,Jun-23,2540,outbound_sales,web,North America,Pro,137.11,0.1,116.48,0.84,0.0128,12,196.63
2023,6,Jun-23,2541,meta_ads,web,North America,Basic,62.83,0,55.66,0.88,0.0138,12,370.37
2023,6,Jun-23,2542,meta_ads,web,North America,Pro,130.38,0.1,126.21,0.75,0.0688,1,390.13
2023,6,Jun-23,2543,meta_ads,web,APAC,Pro,163.06,0.1,148.79,0.78,0.0686,1,370.74
2023,6,Jun-23,2544,outbound_sales,web,APAC,Enterprise,404.36,0.2,370.48,0.88,0.0166,12,202.14
2023,6,Jun-23,2545,meta_ads,mobile_app,Europe,Enterprise,259.79,0.1,258.94,0.78,0.0142,12,363.29
2023,6,Jun-23,2546,organic_search,mobile_app,APAC,Basic,58.28,0.1,56.85,0.77,0.0521,1,52.74
2023,6,Jun-23,2547,organic_search,mobile_app,APAC,Enterprise,290.76,0.1,282.2,0.89,0.0915,1,45.36
2023,6,Jun-23,2548,organic_search,partner,APAC,Basic,64.13,0,59.98,0.77,0.0135,12,51.09
2023,6,Jun-23,2549,organic_search,mobile_app,Europe,Pro,190.42,0,184.04,0.79,0.0904,1,57
2023,6,Jun-23,2550,organic_search,web,APAC,Basic,80.24,0.1,70.88,0.76,0.0259,12,48.47
2023,6,Jun-23,2551,google_ads,mobile_app,Europe,Basic,94.78,0,100.43,0.77,0.0767,1,406.66
2023,6,Jun-23,2552,meta_ads,web,North America,Pro,114.1,0.2,78.09,0.76,0.0274,12,335.01
2023,6,Jun-23,2553,google_ads,web,Middle East,Basic,95.26,0.2,74.69,0.82,0.0553,1,458.97
2023,6,Jun-23,2554,organic_search,web,North America,Basic,92.63,0.2,72.77,0.87,0.0805,1,53.36
2023,6,Jun-23,2555,organic_search,web,Middle East,Basic,50.92,0.2,39.58,0.89,0.0729,1,57.22
2023,6,Jun-23,2556,google_ads,mobile_app,North America,Enterprise,360.18,0,357.16,0.83,0.0248,12,371.82
2023,6,Jun-23,2557,organic_search,web,Europe,Basic,93.79,0.2,77.86,0.81,0.0693,1,56.64
2023,6,Jun-23,2558,google_ads,mobile_app,Europe,Enterprise,476.82,0.2,376.25,0.86,0.0594,1,404.9
2023,6,Jun-23,2559,google_ads,partner,LatAm,Enterprise,471.9,0.2,430.24,0.87,0.0128,12,348.54
2023,6,Jun-23,2560,google_ads,web,North America,Basic,55.55,0.1,57.06,0.79,0.0751,1,368.7
2023,6,Jun-23,2561,outbound_sales,web,Europe,Pro,100.69,0,85.63,0.8,0.0697,1,177.91
2023,6,Jun-23,2562,outbound_sales,mobile_app,APAC,Basic,89.19,0,87.87,0.85,0.0705,1,212.59
2023,6,Jun-23,2563,meta_ads,partner,LatAm,Enterprise,251.45,0.2,184.51,0.8,0.079,1,381.31
2023,6,Jun-23,2564,meta_ads,web,Europe,Basic,59.77,0.2,46.37,0.88,0.025,12,318.09
2023,6,Jun-23,2565,meta_ads,partner,APAC,Basic,59.48,0.2,48.84,0.88,0.0788,1,310.44
2023,6,Jun-23,2566,google_ads,mobile_app,APAC,Pro,173.11,0.1,138.23,0.81,0.0708,1,386.12
2023,6,Jun-23,2567,organic_search,partner,APAC,Enterprise,445.72,0.2,304.62,0.86,0.0672,1,46.72
2023,6,Jun-23,2568,outbound_sales,web,LatAm,Pro,187.97,0.2,131.22,0.89,0.0237,12,198.07
2023,6,Jun-23,2569,outbound_sales,web,APAC,Pro,105.86,0.1,92.3,0.84,0.0179,12,174.15
2023,6,Jun-23,2570,meta_ads,web,North America,Pro,128.19,0,128.44,0.75,0.0629,1,354.61
2023,6,Jun-23,2571,organic_search,mobile_app,Middle East,Pro,177.18,0,192.1,0.8,0.0203,12,53.58
2023,6,Jun-23,2572,organic_search,web,North America,Enterprise,352.45,0,301.52,0.79,0.0625,1,50.53
2023,6,Jun-23,2573,google_ads,web,LatAm,Pro,132.78,0,138.83,0.89,0.0238,12,382.73
2023,6,Jun-23,2574,outbound_sales,partner,North America,Basic,96.93,0.1,97.28,0.89,0.0815,1,195.13
2023,6,Jun-23,2575,outbound_sales,mobile_app,North America,Enterprise,401.05,0,445.86,0.8,0.0906,1,210.44
2023,6,Jun-23,2576,meta_ads,partner,LatAm,Basic,56.92,0.1,50.18,0.8,0.0801,1,402.48
2023,6,Jun-23,2577,organic_search,web,North America,Pro,103.23,0.1,96.75,0.88,0.0573,1,47.49
2023,6,Jun-23,2578,meta_ads,web,Europe,Pro,136.43,0,150.42,0.78,0.0944,1,356.35
2023,6,Jun-23,2579,google_ads,web,Europe,Enterprise,258.42,0,278.45,0.85,0.0526,1,421.96
2023,6,Jun-23,2580,outbound_sales,partner,Europe,Basic,58.9,0.1,48.01,0.78,0.0783,1,200.24
2023,6,Jun-23,2581,google_ads,web,North America,Enterprise,496.19,0.1,442.36,0.88,0.0202,12,424.8
2023,6,Jun-23,2582,organic_search,web,Africa,Enterprise,310.29,0.2,217.23,0.87,0.0941,1,47.06
2023,6,Jun-23,2583,meta_ads,mobile_app,Europe,Basic,69.3,0.2,47.81,0.89,0.0261,12,337.81
2023,6,Jun-23,2584,outbound_sales,partner,APAC,Enterprise,490.99,0.2,336.25,0.77,0.0243,12,204.96
2023,6,Jun-23,2585,organic_search,mobile_app,Europe,Enterprise,347.7,0.2,289.03,0.83,0.0871,1,45.09
2023,6,Jun-23,2586,outbound_sales,partner,Europe,Enterprise,269.9,0,230.46,0.77,0.079,1,181.58
2023,6,Jun-23,2587,outbound_sales,mobile_app,APAC,Basic,79.89,0,76.66,0.81,0.0539,1,210.94
2023,6,Jun-23,2588,meta_ads,partner,North America,Enterprise,211.97,0.1,166.56,0.81,0.0194,12,337.79
2023,6,Jun-23,2589,outbound_sales,mobile_app,North America,Pro,154.47,0.1,136.82,0.84,0.0173,12,174.58
2023,6,Jun-23,2590,meta_ads,mobile_app,Europe,Enterprise,479.76,0,504.16,0.75,0.0529,1,317.07
2023,6,Jun-23,2591,meta_ads,partner,APAC,Enterprise,356.85,0.2,292.59,0.77,0.0249,12,392.35
2023,6,Jun-23,2592,meta_ads,mobile_app,North America,Pro,166.06,0.1,131.95,0.8,0.0704,1,309.22
2023,6,Jun-23,2593,meta_ads,mobile_app,Europe,Enterprise,281,0.1,287.11,0.78,0.0248,12,349.8
2023,6,Jun-23,2594,meta_ads,mobile_app,LatAm,Enterprise,430.22,0,451.16,0.81,0.0967,1,380.45
2023,6,Jun-23,2595,google_ads,partner,APAC,Basic,53.07,0,56.42,0.86,0.0123,12,424.57
2023,6,Jun-23,2596,organic_search,mobile_app,LatAm,Pro,173.29,0,182.68,0.79,0.0152,12,47.5
2023,6,Jun-23,2597,organic_search,mobile_app,Europe,Basic,65.51,0,61.55,0.77,0.0598,1,51.23
2023,6,Jun-23,2598,meta_ads,partner,North America,Enterprise,290.55,0.2,262.17,0.76,0.0884,1,356.57
2023,6,Jun-23,2599,outbound_sales,web,North America,Enterprise,355.4,0.1,272.89,0.85,0.0755,1,182.85
2023,6,Jun-23,2600,organic_search,partner,LatAm,Pro,155.05,0.2,114.48,0.79,0.0909,1,56.19
2023,6,Jun-23,2601,outbound_sales,partner,Europe,Pro,151.18,0.2,117.59,0.78,0.0808,1,229.71
2023,6,Jun-23,2602,organic_search,partner,Europe,Basic,95.71,0.2,85.26,0.79,0.0142,12,46.89
2023,6,Jun-23,2603,organic_search,mobile_app,Europe,Basic,80.95,0,92.92,0.89,0.0524,1,44.71
2023,6,Jun-23,2604,meta_ads,web,Europe,Enterprise,255.05,0.2,229.59,0.82,0.0729,1,336.96
2023,6,Jun-23,2605,google_ads,mobile_app,Europe,Basic,93.62,0.2,75.87,0.82,0.0131,12,362.71
2023,6,Jun-23,2606,outbound_sales,web,North America,Basic,67.12,0.2,53.97,0.78,0.0228,12,225.42
2023,6,Jun-23,2607,organic_search,partner,North America,Basic,77.28,0.2,61.81,0.85,0.0287,12,47.26
2023,6,Jun-23,2608,google_ads,mobile_app,North America,Enterprise,269.15,0.2,209.47,0.81,0.0283,12,367.99
2023,6,Jun-23,2609,outbound_sales,mobile_app,Middle East,Pro,164.06,0.2,118.55,0.79,0.0175,12,193.64
2023,6,Jun-23,2610,google_ads,mobile_app,North America,Pro,168.61,0.1,150.86,0.9,0.0824,1,387.1
2023,6,Jun-23,2611,google_ads,partner,APAC,Enterprise,434.68,0,377.98,0.89,0.0916,1,378.21
2023,6,Jun-23,2612,outbound_sales,web,LatAm,Basic,81.69,0,82.85,0.8,0.0668,1,190.16
2023,6,Jun-23,2613,google_ads,partner,North America,Enterprise,282.69,0,302.94,0.75,0.0704,1,398.21
2023,6,Jun-23,2614,google_ads,mobile_app,North America,Enterprise,464.46,0,471.9,0.85,0.0988,1,398.58
2023,6,Jun-23,2615,meta_ads,web,LatAm,Basic,94.64,0.1,85.82,0.88,0.0634,1,346.81
2023,6,Jun-23,2616,outbound_sales,partner,APAC,Pro,102.13,0.2,72.93,0.9,0.0584,1,228.45
2023,6,Jun-23,2617,organic_search,mobile_app,Europe,Pro,147.86,0,131.79,0.85,0.0206,12,45.71
2023,6,Jun-23,2618,organic_search,mobile_app,Europe,Enterprise,465.14,0,475.18,0.9,0.0153,12,53.39
2023,6,Jun-23,2619,google_ads,mobile_app,APAC,Basic,72.68,0.1,65.17,0.76,0.0268,12,426.44
2023,6,Jun-23,2620,organic_search,partner,APAC,Basic,84.66,0,95.88,0.85,0.0626,1,49.5
2023,6,Jun-23,2621,google_ads,web,North America,Basic,63.57,0.1,58.12,0.79,0.0699,1,434.26
2023,6,Jun-23,2622,organic_search,mobile_app,North America,Enterprise,244.87,0.2,213.2,0.85,0.0718,1,55.33
2023,6,Jun-23,2623,organic_search,mobile_app,Europe,Enterprise,236.25,0.1,237.05,0.8,0.0251,12,44.77
2023,6,Jun-23,2624,outbound_sales,mobile_app,Europe,Pro,133.99,0.1,127.34,0.78,0.0287,12,203.91
2023,6,Jun-23,2625,outbound_sales,mobile_app,North America,Basic,51.05,0.1,47.26,0.86,0.053,1,217.86
2023,6,Jun-23,2626,outbound_sales,partner,APAC,Basic,72.52,0.1,58.56,0.83,0.0729,1,190.45
2023,6,Jun-23,2627,meta_ads,partner,Europe,Pro,100.12,0.2,81.69,0.79,0.02,12,317.89
2023,6,Jun-23,2628,organic_search,mobile_app,APAC,Basic,60.41,0,61.28,0.78,0.0174,12,46.91
2023,6,Jun-23,2629,organic_search,web,Middle East,Enterprise,308.86,0,331.17,0.88,0.0888,1,51.71
2023,6,Jun-23,2630,organic_search,mobile_app,Europe,Pro,187.23,0.1,170.86,0.89,0.0803,1,45.67
2023,6,Jun-23,2631,google_ads,partner,APAC,Pro,99.72,0.2,88.24,0.76,0.0844,1,399.83
2023,6,Jun-23,2632,google_ads,partner,Middle East,Pro,138,0.2,107.34,0.75,0.0928,1,455.27
2023,6,Jun-23,2633,google_ads,mobile_app,Europe,Pro,187.61,0,206.99,0.86,0.0739,1,362.34
2023,6,Jun-23,2634,outbound_sales,web,Europe,Enterprise,416.34,0.2,352.12,0.83,0.0907,1,187.4
2023,6,Jun-23,2635,organic_search,web,APAC,Enterprise,217.4,0.1,197.71,0.77,0.0242,12,50.41
2023,6,Jun-23,2636,meta_ads,mobile_app,North America,Basic,71.82,0.2,53.38,0.89,0.0827,1,353.66
2023,6,Jun-23,2637,meta_ads,mobile_app,Europe,Basic,78.85,0.2,67.74,0.85,0.0149,12,299.85
2023,6,Jun-23,2638,outbound_sales,mobile_app,Europe,Basic,87.33,0.2,60.7,0.8,0.0284,12,223.81
2023,6,Jun-23,2639,organic_search,partner,LatAm,Basic,64.26,0.1,63.01,0.78,0.0617,1,50.22
2023,6,Jun-23,2640,google_ads,partner,North America,Basic,85.72,0.2,70.03,0.88,0.0583,1,409.07
2023,6,Jun-23,2641,outbound_sales,partner,Africa,Pro,148.95,0.1,151.84,0.81,0.0775,1,176.64
2023,6,Jun-23,2642,outbound_sales,web,North America,Basic,49.64,0.2,34.54,0.81,0.0808,1,195.52
2023,6,Jun-23,2643,organic_search,web,APAC,Enterprise,259.46,0.1,254.81,0.77,0.0522,1,50.54
